[2022-04-28T22:05:54]  --------------------EJECUCIÓN 2022-04-28T22:05:54--------------------
[2022-04-28T22:10:38]  El campista N20 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:10:38]  El campista N20 elige competir en la soga
[2022-04-28T22:10:38]  El campista N20 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:10:38]  El campista N20 elige tirarse por la tirolina
[2022-04-28T22:10:38]  El campista N20 se ha puesto a la cola de la tirolina
[2022-04-28T22:10:39]  El monitor M1 ha preparado la merienda Bandeja23
[2022-04-28T22:10:39]  El monitor M1 empieza a preparar la merienda Bandeja25
[2022-04-28T22:10:39]  El campista N12 se baja de la tirolina
[2022-04-28T22:10:39]  El campista N12 descansa en la zona común
[2022-04-28T22:10:39]  El monitor M4 prepara a un campista
[2022-04-28T22:10:39]  El campista N15 sale de la zona común
[2022-04-28T22:10:39]  El campista N15 elige competir en la soga
[2022-04-28T22:10:39]  El campista N15 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:10:39]  El campista N15 elige competir en la soga
[2022-04-28T22:10:39]  El campista N15 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:10:39]  El campista N15 elige competir en la soga
[2022-04-28T22:10:39]  El campista N15 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:10:39]  El campista N15 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:10:39]  El campista N15 elige competir en la soga
[2022-04-28T22:10:39]  El campista N15 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:10:39]  El campista N15 elige competir en la soga
[2022-04-28T22:10:39]  El campista N15 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:10:39]  El campista N15 elige competir en la soga
[2022-04-28T22:10:39]  El campista N15 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:10:39]  El campista N15 elige competir en la soga
[2022-04-28T22:10:39]  El campista N15 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:10:39]  El campista N15 elige tirarse por la tirolina
[2022-04-28T22:10:39]  El campista N15 se ha puesto a la cola de la tirolina
[2022-04-28T22:10:40]  El monitor M4 va a lanzar a un campista
[2022-04-28T22:10:40]  El campista N16 se tira por la tirolina!
[2022-04-28T22:10:42]  El campista N8 sale de la zona común
[2022-04-28T22:10:42]  El campista N8 elige tirarse por la tirolina
[2022-04-28T22:10:42]  El campista N8 se ha puesto a la cola de la tirolina
[2022-04-28T22:10:42]  VICTORIA del equipo A: N19, N9, N2, N18, N5
[2022-04-28T22:10:42]  El campista N11 abandona la actividad de soga
[2022-04-28T22:10:42]  El campista N11 descansa en la zona común
[2022-04-28T22:10:42]  El campista N10 abandona la actividad de soga
[2022-04-28T22:10:42]  El campista N10 descansa en la zona común
[2022-04-28T22:10:42]  El campista N4 abandona la actividad de soga
[2022-04-28T22:10:42]  El campista N4 descansa en la zona común
[2022-04-28T22:10:42]  El campista N9 abandona la actividad de soga
[2022-04-28T22:10:42]  El campista N9 descansa en la zona común
[2022-04-28T22:10:42]  El campista N7 abandona la actividad de soga
[2022-04-28T22:10:42]  El campista N7 descansa en la zona común
[2022-04-28T22:10:42]  El campista N18 abandona la actividad de soga
[2022-04-28T22:10:42]  El campista N18 descansa en la zona común
[2022-04-28T22:10:42]  El campista N2 abandona la actividad de soga
[2022-04-28T22:10:42]  El campista N2 descansa en la zona común
[2022-04-28T22:10:42]  El campista N5 abandona la actividad de soga
[2022-04-28T22:10:42]  El campista N5 descansa en la zona común
[2022-04-28T22:10:42]  El campista N19 abandona la actividad de soga
[2022-04-28T22:10:42]  El campista N19 descansa en la zona común
[2022-04-28T22:10:42]  El campista N17 abandona la actividad de soga
[2022-04-28T22:10:42]  El campista N17 descansa en la zona común
[2022-04-28T22:10:42]  El monitor M3 espera campistas en la soga
[2022-04-28T22:10:43]  El campista N21 ha llegado al campamento
[2022-04-28T22:10:43]  El campista N21 se sitúa en la entrada B
[2022-04-28T22:10:43]  El campista N21 ha entrado (B) dentro del campamento
[2022-04-28T22:10:43]  El campista N21 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:10:43]  El campista N21 elige competir en la soga
[2022-04-28T22:10:43]  El campista N21 espera para competir en la soga
[2022-04-28T22:10:43]  El campista N16 se baja de la tirolina
[2022-04-28T22:10:43]  El campista N16 descansa en la zona común
[2022-04-28T22:10:43]  El monitor M4 prepara a un campista
[2022-04-28T22:10:44]  El campista N12 sale de la zona común
[2022-04-28T22:10:44]  El campista N12 elige tirarse por la tirolina
[2022-04-28T22:10:44]  El campista N12 se ha puesto a la cola de la tirolina
[2022-04-28T22:10:44]  El monitor M2 ha preparado la merienda Bandeja24
[2022-04-28T22:10:44]  El monitor M2 empieza a preparar la merienda Bandeja2
[2022-04-28T22:10:44]  El monitor M1 ha preparado la merienda Bandeja25
[2022-04-28T22:10:44]  El monitor M4 va a lanzar a un campista
[2022-04-28T22:10:44]  El campista N13 se tira por la tirolina!
[2022-04-28T22:10:45]  El campista N22 ha llegado al campamento
[2022-04-28T22:10:45]  El campista N22 se sitúa en la entrada B
[2022-04-28T22:10:45]  El campista N22 ha entrado (B) dentro del campamento
[2022-04-28T22:10:45]  El campista N22 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:10:45]  El campista N22 elige competir en la soga
[2022-04-28T22:10:45]  El campista N22 espera para competir en la soga
[2022-04-28T22:10:46]  El campista N7 sale de la zona común
[2022-04-28T22:10:46]  El campista N7 elige tirarse por la tirolina
[2022-04-28T22:10:46]  El campista N7 se ha puesto a la cola de la tirolina
[2022-04-28T22:10:46]  El campista N18 sale de la zona común
[2022-04-28T22:10:46]  El campista N18 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:10:46]  El campista N18 elige competir en la soga
[2022-04-28T22:10:46]  El campista N18 espera para competir en la soga
[2022-04-28T22:10:47]  El campista N10 sale de la zona común
[2022-04-28T22:10:47]  El campista N10 elige competir en la soga
[2022-04-28T22:10:47]  El campista N10 espera para competir en la soga
[2022-04-28T22:10:47]  El campista N17 sale de la zona común
[2022-04-28T22:10:47]  El campista N17 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:10:47]  El campista N17 elige competir en la soga
[2022-04-28T22:10:47]  El campista N17 espera para competir en la soga
[2022-04-28T22:10:47]  El campista N5 sale de la zona común
[2022-04-28T22:10:47]  El campista N5 se dispone a merendar
[2022-04-28T22:10:47]  El campista N5 coge la merienda Bandeja1
[2022-04-28T22:10:47]  El campista N2 sale de la zona común
[2022-04-28T22:10:47]  El campista N2 elige tirarse por la tirolina
[2022-04-28T22:10:47]  El campista N2 se ha puesto a la cola de la tirolina
[2022-04-28T22:10:47]  El campista N16 sale de la zona común
[2022-04-28T22:10:47]  El campista N16 elige competir en la soga
[2022-04-28T22:10:47]  El campista N16 espera para competir en la soga
[2022-04-28T22:10:47]  El campista N19 sale de la zona común
[2022-04-28T22:10:47]  El campista N19 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:10:47]  El campista N19 elige competir en la soga
[2022-04-28T22:10:47]  El campista N19 espera para competir en la soga
[2022-04-28T22:10:47]  El campista N4 sale de la zona común
[2022-04-28T22:10:47]  El campista N4 elige tirarse por la tirolina
[2022-04-28T22:10:47]  El campista N4 se ha puesto a la cola de la tirolina
[2022-04-28T22:10:47]  El campista N9 sale de la zona común
[2022-04-28T22:10:47]  El campista N9 elige competir en la soga
[2022-04-28T22:10:47]  El campista N9 espera para competir en la soga
[2022-04-28T22:10:48]  El campista N11 sale de la zona común
[2022-04-28T22:10:48]  El campista N11 elige tirarse por la tirolina
[2022-04-28T22:10:48]  El campista N11 se ha puesto a la cola de la tirolina
[2022-04-28T22:10:48]  El campista N13 se baja de la tirolina
[2022-04-28T22:10:48]  El campista N13 descansa en la zona común
[2022-04-28T22:10:48]  El monitor M4 prepara a un campista
[2022-04-28T22:10:49]  El campista N23 ha llegado al campamento
[2022-04-28T22:10:49]  El campista N23 se sitúa en la entrada B
[2022-04-28T22:10:49]  El campista N23 ha entrado (B) dentro del campamento
[2022-04-28T22:10:49]  El campista N23 elige tirarse por la tirolina
[2022-04-28T22:10:49]  El campista N23 se ha puesto a la cola de la tirolina
[2022-04-28T22:10:49]  El monitor M4 va a lanzar a un campista
[2022-04-28T22:10:49]  El campista N6 se tira por la tirolina!
[2022-04-28T22:10:50]  El monitor M2 ha preparado la merienda Bandeja2
[2022-04-28T22:10:52]  El campista N6 se baja de la tirolina
[2022-04-28T22:10:52]  El campista N6 descansa en la zona común
[2022-04-28T22:10:52]  El monitor M4 prepara a un campista
[2022-04-28T22:10:53]  El monitor M4 va a lanzar a un campista
[2022-04-28T22:10:53]  El campista N3 se tira por la tirolina!
[2022-04-28T22:10:53]  El campista N13 sale de la zona común
[2022-04-28T22:10:53]  El campista N13 elige tirarse por la tirolina
[2022-04-28T22:10:53]  El campista N13 se ha puesto a la cola de la tirolina
[2022-04-28T22:10:54]  El campista N5 deja la bandeja Bandeja1
[2022-04-28T22:10:54]  El campista N5 descansa en la zona común
[2022-04-28T22:10:54]  El monitor M1 empieza a preparar la merienda Bandeja1
[2022-04-28T22:10:54]  El campista N24 ha llegado al campamento
[2022-04-28T22:10:54]  El campista N24 se sitúa en la entrada A
[2022-04-28T22:10:54]  El campista N24 ha entrado (A) dentro del campamento 
[2022-04-28T22:10:54]  El campista N24 elige tirarse por la tirolina
[2022-04-28T22:10:54]  El campista N24 se ha puesto a la cola de la tirolina
[2022-04-28T22:10:56]  El campista N25 ha llegado al campamento
[2022-04-28T22:10:56]  El campista N25 se sitúa en la entrada B
[2022-04-28T22:10:56]  El campista N25 ha entrado (B) dentro del campamento
[2022-04-28T22:10:56]  El campista N25 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:10:56]  El campista N25 elige competir en la soga
[2022-04-28T22:10:56]  El campista N25 espera para competir en la soga
[2022-04-28T22:10:57]  El campista N3 se baja de la tirolina
[2022-04-28T22:10:57]  El campista N3 descansa en la zona común
[2022-04-28T22:10:57]  El monitor M4 prepara a un campista
[2022-04-28T22:10:58]  El monitor M4 va a lanzar a un campista
[2022-04-28T22:10:58]  El campista N1 se tira por la tirolina!
[2022-04-28T22:10:58]  El campista N6 sale de la zona común
[2022-04-28T22:10:58]  El campista N6 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:10:58]  El campista N6 elige competir en la soga
[2022-04-28T22:10:58]  El campista N6 espera para competir en la soga
[2022-04-28T22:10:58]  	------EQUIPOS SOGA------	
EQUIPO A: N22, N9, N25, N10, N6
EQUIPO B: N18, N19, N17, N21, N16
	------------------------	

[2022-04-28T22:10:58]  El campista N25 tira de la soga!
[2022-04-28T22:10:58]  El campista N6 tira de la soga!
[2022-04-28T22:10:58]  El campista N21 tira de la soga!
[2022-04-28T22:10:58]  El campista N22 tira de la soga!
[2022-04-28T22:10:58]  El campista N18 tira de la soga!
[2022-04-28T22:10:58]  El campista N10 tira de la soga!
[2022-04-28T22:10:58]  El campista N17 tira de la soga!
[2022-04-28T22:10:58]  El campista N16 tira de la soga!
[2022-04-28T22:10:58]  El campista N19 tira de la soga!
[2022-04-28T22:10:58]  El campista N9 tira de la soga!
[2022-04-28T22:10:58]  El campista N5 sale de la zona común
[2022-04-28T22:10:58]  El campista N5 elige tirarse por la tirolina
[2022-04-28T22:10:58]  El campista N5 se ha puesto a la cola de la tirolina
[2022-04-28T22:10:59]  El monitor M1 ha preparado la merienda Bandeja1
[2022-04-28T22:11:01]  El campista N3 sale de la zona común
[2022-04-28T22:11:01]  El campista N3 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:11:01]  El campista N3 elige competir en la soga
[2022-04-28T22:11:01]  El campista N3 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:11:01]  El campista N3 elige tirarse por la tirolina
[2022-04-28T22:11:01]  El campista N3 se ha puesto a la cola de la tirolina
[2022-04-28T22:11:01]  El campista N1 se baja de la tirolina
[2022-04-28T22:11:01]  El campista N1 descansa en la zona común
[2022-04-28T22:11:01]  El monitor M4 prepara a un campista
[2022-04-28T22:11:01]  El campista N26 ha llegado al campamento
[2022-04-28T22:11:01]  El campista N26 se sitúa en la entrada A
[2022-04-28T22:11:01]  El campista N26 ha entrado (A) dentro del campamento 
[2022-04-28T22:11:01]  El campista N26 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:11:01]  El campista N26 elige competir en la soga
[2022-04-28T22:11:01]  El campista N26 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:11:01]  El campista N26 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:11:01]  El campista N26 elige competir en la soga
[2022-04-28T22:11:01]  El campista N26 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:11:01]  El campista N26 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:11:01]  El campista N26 elige competir en la soga
[2022-04-28T22:11:01]  El campista N26 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:11:01]  El campista N26 elige tirarse por la tirolina
[2022-04-28T22:11:01]  El campista N26 se ha puesto a la cola de la tirolina
[2022-04-28T22:11:02]  El monitor M4 va a lanzar a un campista
[2022-04-28T22:11:02]  El campista N14 se tira por la tirolina!
[2022-04-28T22:11:05]  VICTORIA del equipo A: N22, N9, N25, N10, N6
[2022-04-28T22:11:05]  El campista N16 abandona la actividad de soga
[2022-04-28T22:11:05]  El campista N16 descansa en la zona común
[2022-04-28T22:11:05]  El campista N10 abandona la actividad de soga
[2022-04-28T22:11:05]  El campista N10 descansa en la zona común
[2022-04-28T22:11:05]  El campista N6 abandona la actividad de soga
[2022-04-28T22:11:05]  El campista N6 descansa en la zona común
[2022-04-28T22:11:05]  El campista N21 abandona la actividad de soga
[2022-04-28T22:11:05]  El campista N21 descansa en la zona común
[2022-04-28T22:11:05]  El campista N17 abandona la actividad de soga
[2022-04-28T22:11:05]  El campista N17 descansa en la zona común
[2022-04-28T22:11:05]  El campista N9 abandona la actividad de soga
[2022-04-28T22:11:05]  El campista N9 descansa en la zona común
[2022-04-28T22:11:05]  El monitor M3 espera campistas en la soga
[2022-04-28T22:11:05]  El campista N18 abandona la actividad de soga
[2022-04-28T22:11:05]  El campista N18 descansa en la zona común
[2022-04-28T22:11:05]  El campista N22 abandona la actividad de soga
[2022-04-28T22:11:05]  El campista N22 descansa en la zona común
[2022-04-28T22:11:05]  El campista N19 abandona la actividad de soga
[2022-04-28T22:11:05]  El campista N19 descansa en la zona común
[2022-04-28T22:11:05]  El campista N25 abandona la actividad de soga
[2022-04-28T22:11:05]  El campista N25 descansa en la zona común
[2022-04-28T22:11:05]  El campista N27 ha llegado al campamento
[2022-04-28T22:11:05]  El campista N27 se sitúa en la entrada B
[2022-04-28T22:11:05]  El campista N27 ha entrado (B) dentro del campamento
[2022-04-28T22:11:05]  El campista N27 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:11:05]  El campista N27 elige competir en la soga
[2022-04-28T22:11:05]  El campista N27 espera para competir en la soga
[2022-04-28T22:11:06]  El campista N14 se baja de la tirolina
[2022-04-28T22:11:06]  El campista N14 descansa en la zona común
[2022-04-28T22:11:06]  El monitor M4 prepara a un campista
[2022-04-28T22:11:06]  El campista N1 sale de la zona común
[2022-04-28T22:11:06]  El campista N1 elige tirarse por la tirolina
[2022-04-28T22:11:06]  El campista N1 se ha puesto a la cola de la tirolina
[2022-04-28T22:11:07]  El monitor M4 va a lanzar a un campista
[2022-04-28T22:11:07]  El campista N20 se tira por la tirolina!
[2022-04-28T22:11:07]  El monitor M4 ha lanzado a 10 campistas y se marcha de la tirolina
[2022-04-28T22:11:07]  El monitor M4 descansa en la zona común
[2022-04-28T22:11:09]  El monitor M4 sale de la zona común
[2022-04-28T22:11:09]  El monitor M4 llega a la tirolina
[2022-04-28T22:11:09]  El campista N18 sale de la zona común
[2022-04-28T22:11:09]  El campista N18 elige competir en la soga
[2022-04-28T22:11:09]  El campista N18 espera para competir en la soga
[2022-04-28T22:11:09]  El campista N9 sale de la zona común
[2022-04-28T22:11:09]  El campista N9 se dispone a merendar
[2022-04-28T22:11:09]  El campista N9 coge la merienda Bandeja4
[2022-04-28T22:11:09]  El campista N25 sale de la zona común
[2022-04-28T22:11:09]  El campista N25 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:11:09]  El campista N25 elige competir en la soga
[2022-04-28T22:11:09]  El campista N25 espera para competir en la soga
[2022-04-28T22:11:09]  El campista N6 sale de la zona común
[2022-04-28T22:11:09]  El campista N6 elige competir en la soga
[2022-04-28T22:11:09]  El campista N6 espera para competir en la soga
[2022-04-28T22:11:09]  El campista N17 sale de la zona común
[2022-04-28T22:11:09]  El campista N17 elige tirarse por la tirolina
[2022-04-28T22:11:09]  El campista N17 se ha puesto a la cola de la tirolina
[2022-04-28T22:11:09]  El campista N28 ha llegado al campamento
[2022-04-28T22:11:09]  El campista N28 se sitúa en la entrada A
[2022-04-28T22:11:09]  El campista N28 ha entrado (A) dentro del campamento 
[2022-04-28T22:11:09]  El campista N28 elige competir en la soga
[2022-04-28T22:11:09]  El campista N28 espera para competir en la soga
[2022-04-28T22:11:10]  El campista N19 sale de la zona común
[2022-04-28T22:11:10]  El campista N19 elige competir en la soga
[2022-04-28T22:11:10]  El campista N19 espera para competir en la soga
[2022-04-28T22:11:10]  El campista N10 sale de la zona común
[2022-04-28T22:11:10]  El campista N10 elige competir en la soga
[2022-04-28T22:11:10]  El campista N10 espera para competir en la soga
[2022-04-28T22:11:10]  El campista N16 sale de la zona común
[2022-04-28T22:11:10]  El campista N16 elige competir en la soga
[2022-04-28T22:11:10]  El campista N16 espera para competir en la soga
[2022-04-28T22:11:10]  El campista N20 se baja de la tirolina
[2022-04-28T22:11:10]  El campista N20 descansa en la zona común
[2022-04-28T22:11:10]  El monitor M4 prepara a un campista
[2022-04-28T22:11:10]  El campista N22 sale de la zona común
[2022-04-28T22:11:10]  El campista N22 elige tirarse por la tirolina
[2022-04-28T22:11:10]  El campista N22 se ha puesto a la cola de la tirolina
[2022-04-28T22:11:11]  El campista N21 sale de la zona común
[2022-04-28T22:11:11]  El campista N21 elige competir en la soga
[2022-04-28T22:11:11]  El campista N21 espera para competir en la soga
[2022-04-28T22:11:11]  El campista N14 sale de la zona común
[2022-04-28T22:11:11]  El campista N14 elige competir en la soga
[2022-04-28T22:11:11]  El campista N14 espera para competir en la soga
[2022-04-28T22:11:11]  	------EQUIPOS SOGA------	
EQUIPO A: N10, N14, N19, N28, N21
EQUIPO B: N6, N16, N27, N25, N18
	------------------------	

[2022-04-28T22:11:11]  El campista N21 tira de la soga!
[2022-04-28T22:11:11]  El campista N14 tira de la soga!
[2022-04-28T22:11:11]  El campista N27 tira de la soga!
[2022-04-28T22:11:11]  El campista N18 tira de la soga!
[2022-04-28T22:11:11]  El campista N25 tira de la soga!
[2022-04-28T22:11:11]  El campista N6 tira de la soga!
[2022-04-28T22:11:11]  El campista N28 tira de la soga!
[2022-04-28T22:11:11]  El campista N19 tira de la soga!
[2022-04-28T22:11:11]  El campista N10 tira de la soga!
[2022-04-28T22:11:11]  El campista N16 tira de la soga!
[2022-04-28T22:11:11]  El monitor M4 va a lanzar a un campista
[2022-04-28T22:11:11]  El campista N15 se tira por la tirolina!
[2022-04-28T22:11:13]  El campista N29 ha llegado al campamento
[2022-04-28T22:11:13]  El campista N29 se sitúa en la entrada A
[2022-04-28T22:11:13]  El campista N29 ha entrado (A) dentro del campamento 
[2022-04-28T22:11:13]  El campista N29 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:11:13]  El campista N29 elige competir en la soga
[2022-04-28T22:11:13]  El campista N29 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:11:13]  El campista N29 elige competir en la soga
[2022-04-28T22:11:13]  El campista N29 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:11:13]  El campista N29 elige tirarse por la tirolina
[2022-04-28T22:11:13]  El campista N29 se ha puesto a la cola de la tirolina
[2022-04-28T22:11:15]  El campista N15 se baja de la tirolina
[2022-04-28T22:11:15]  El campista N15 descansa en la zona común
[2022-04-28T22:11:15]  El monitor M4 prepara a un campista
[2022-04-28T22:11:16]  El monitor M4 va a lanzar a un campista
[2022-04-28T22:11:16]  El campista N8 se tira por la tirolina!
[2022-04-28T22:11:16]  El campista N30 ha llegado al campamento
[2022-04-28T22:11:16]  El campista N30 se sitúa en la entrada A
[2022-04-28T22:11:16]  El campista N30 ha entrado (A) dentro del campamento 
[2022-04-28T22:11:16]  El campista N30 elige competir en la soga
[2022-04-28T22:11:16]  El campista N30 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:11:16]  El campista N30 elige competir en la soga
[2022-04-28T22:11:16]  El campista N30 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:11:16]  El campista N30 elige competir en la soga
[2022-04-28T22:11:16]  El campista N30 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:11:16]  El campista N30 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:11:16]  El campista N30 elige competir en la soga
[2022-04-28T22:11:16]  El campista N30 no ha podido competir en la soga porque no hay hueco
[2022-04-28T22:11:16]  El campista N30 elige tirarse por la tirolina
[2022-04-28T22:11:16]  El campista N30 se ha puesto a la cola de la tirolina
[2022-04-28T22:11:16]  El campista N20 sale de la zona común
[2022-04-28T22:11:16]  El campista N20 elige tirarse por la tirolina
[2022-04-28T22:11:16]  El campista N20 se ha puesto a la cola de la tirolina
[2022-04-28T22:11:16]  El campista N9 deja la bandeja Bandeja4
[2022-04-28T22:11:16]  El monitor M2 empieza a preparar la merienda Bandeja4
[2022-04-28T22:11:16]  El campista N9 descansa en la zona común
[2022-04-28T22:11:18]  VICTORIA del equipo A: N10, N14, N19, N28, N21
[2022-04-28T22:11:18]  El campista N14 abandona la actividad de soga
[2022-04-28T22:11:18]  El campista N14 descansa en la zona común
[2022-04-28T22:11:18]  El campista N19 abandona la actividad de soga
[2022-04-28T22:11:18]  El campista N19 descansa en la zona común
[2022-04-28T22:11:18]  El campista N10 abandona la actividad de soga
[2022-04-28T22:11:18]  El campista N10 descansa en la zona común
[2022-04-28T22:11:18]  El campista N25 abandona la actividad de soga
[2022-04-28T22:11:18]  El campista N25 descansa en la zona común
[2022-04-28T22:11:18]  El campista N6 abandona la actividad de soga
[2022-04-28T22:11:18]  El campista N6 descansa en la zona común
[2022-04-28T22:11:18]  El campista N16 abandona la actividad de soga
[2022-04-28T22:11:18]  El campista N16 descansa en la zona común
[2022-04-28T22:11:18]  El campista N27 abandona la actividad de soga
[2022-04-28T22:11:18]  El campista N27 descansa en la zona común
[2022-04-28T22:11:18]  El campista N18 abandona la actividad de soga
[2022-04-28T22:11:18]  El campista N18 descansa en la zona común
[2022-04-28T22:11:18]  El campista N28 abandona la actividad de soga
[2022-04-28T22:11:18]  El campista N28 descansa en la zona común
[2022-04-28T22:11:18]  El campista N21 abandona la actividad de soga
[2022-04-28T22:11:18]  El campista N21 descansa en la zona común
[2022-04-28T22:11:18]  El monitor M3 espera campistas en la soga
[2022-04-28T22:11:19]  El campista N8 se baja de la tirolina
[2022-04-28T22:11:19]  El campista N8 descansa en la zona común
[2022-04-28T22:11:19]  El monitor M4 prepara a un campista
[2022-04-28T22:11:19]  El campista N31 ha llegado al campamento
[2022-04-28T22:11:19]  El campista N31 se sitúa en la entrada B
[2022-04-28T22:11:19]  El campista N31 ha entrado (B) dentro del campamento
[2022-04-28T22:11:19]  El campista N31 elige competir en la soga
[2022-04-28T22:11:19]  El campista N31 espera para competir en la soga
[2022-04-28T22:11:20]  El campista N15 sale de la zona común
[2022-04-28T22:11:20]  El campista N15 elige competir en la soga
[2022-04-28T22:11:20]  El campista N15 espera para competir en la soga
[2022-04-28T22:11:20]  El monitor M4 va a lanzar a un campista
[2022-04-28T22:11:20]  El campista N12 se tira por la tirolina!
[2022-04-28T22:11:22]  El monitor M2 ha preparado la merienda Bandeja4
[2022-04-28T22:11:22]  El campista N9 sale de la zona común
[2022-04-28T22:11:22]  El campista N9 elige tirarse por la tirolina
[2022-04-28T22:11:22]  El campista N9 se ha puesto a la cola de la tirolina
[2022-04-28T22:11:23]  El campista N32 ha llegado al campamento
[2022-04-28T22:11:23]  El campista N32 se sitúa en la entrada B
[2022-04-28T22:11:23]  El campista N32 ha entrado (B) dentro del campamento
[2022-04-28T22:11:23]  El campista N32 elige competir en la soga
[2022-04-28T22:11:23]  El campista N32 espera para competir en la soga
[2022-04-28T22:11:23]  El campista N6 sale de la zona común
[2022-04-28T22:11:23]  El campista N6 se dispone a merendar
[2022-04-28T22:11:23]  El campista N6 coge la merienda Bandeja3
[2022-04-28T22:11:23]  El campista N28 sale de la zona común
[2022-04-28T22:11:23]  El campista N28 elige competir en la soga
[2022-04-28T22:11:23]  El campista N28 espera para competir en la soga
[2022-04-28T22:11:23]  El campista N10 sale de la zona común
[2022-04-28T22:11:23]  El campista N10 elige competir en la soga
[2022-04-28T22:11:23]  El campista N10 espera para competir en la soga
[2022-04-28T22:11:23]  El campista N16 sale de la zona común
[2022-04-28T22:11:23]  El campista N16 elige competir en la soga
[2022-04-28T22:11:23]  El campista N16 espera para competir en la soga
[2022-04-28T22:11:24]  El campista N25 sale de la zona común
[2022-04-28T22:11:24]  El campista N25 elige competir en la soga
[2022-04-28T22:11:24]  El campista N25 espera para competir en la soga
[2022-04-28T22:11:24]  El campista N12 se baja de la tirolina
[2022-04-28T22:11:24]  El campista N12 descansa en la zona común
[2022-04-28T22:11:24]  El monitor M4 prepara a un campista
[2022-04-28T22:11:24]  El campista N8 sale de la zona común
[2022-04-28T22:11:24]  El campista N8 se dispone a merendar
[2022-04-28T22:11:24]  El campista N8 coge la merienda Bandeja5
[2022-04-28T22:11:24]  El campista N27 sale de la zona común
[2022-04-28T22:11:24]  El campista N27 elige tirarse por la tirolina
[2022-04-28T22:11:24]  El campista N27 se ha puesto a la cola de la tirolina
[2022-04-28T22:11:24]  El campista N14 sale de la zona común
[2022-04-28T22:11:24]  El campista N14 elige tirarse por la tirolina
[2022-04-28T22:11:24]  El campista N14 se ha puesto a la cola de la tirolina
[2022-04-28T22:11:24]  El campista N19 sale de la zona común
[2022-04-28T22:11:24]  El campista N19 se dispone a merendar
[2022-04-28T22:11:24]  El campista N18 sale de la zona común
[2022-04-28T22:11:24]  El campista N18 se dispone a merendar
[2022-04-28T22:11:24]  El campista N21 sale de la zona común
[2022-04-28T22:11:24]  El campista N21 se dispone a merendar
[2022-04-28T22:11:25]  El monitor M4 va a lanzar a un campista
[2022-04-28T22:11:25]  El campista N7 se tira por la tirolina!
[2022-04-28T22:11:26]  El campista N33 ha llegado al campamento
[2022-04-28T22:11:26]  El campista N33 se sitúa en la entrada A
[2022-04-28T22:11:26]  El campista N33 ha entrado (A) dentro del campamento 
[2022-04-28T22:11:26]  El campista N33 no puede merendar porque no ha realizado suficientes actividades, se dispone a jugar
[2022-04-28T22:11:26]  El campista N33 elige competir en la soga
[2022-04-28T22:11:26]  El campista N33 espera para competir en la soga
[2022-04-28T22:11:28]  El campista N7 se baja de la tirolina
[2022-04-28T22:11:28]  El campista N7 descansa en la zona común
[2022-04-28T22:11:28]  El monitor M4 prepara a un campista
[2022-04-28T22:11:29]  El campista N12 sale de la zona común
[2022-04-28T22:11:29]  El campista N12 elige competir en la soga
[2022-04-28T22:11:29]  El campista N12 espera para competir en la soga
[2022-04-28T22:11:29]  El monitor M4 va a lanzar a un campista
